Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by APC Mutants	12/14	2.755131361736392E-7	7.219374664067749E-7	0	0	23.763216679076695	358.9346081008935	AMER1;PPP2CA;GSK3B;PPP2CB;APC;PPP2R1B;CSNK1A1;PPP2R1A;AXIN1;PPP2R5A;PPP2R5D;PPP2R5C
Signaling by AXIN Mutants	12/14	2.755131361736392E-7	7.219374664067749E-7	0	0	23.763216679076695	358.9346081008935	AMER1;PPP2CA;GSK3B;PPP2CB;APC;PPP2R1B;CSNK1A1;PPP2R1A;AXIN1;PPP2R5A;PPP2R5D;PPP2R5C
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	12/14	2.755131361736392E-7	7.219374664067749E-7	0	0	23.763216679076695	358.9346081008935	CCNA2;CCNA1;CDKN1A;CDKN1B;CCNE2;CCNE1;CDK2;E2F1;ARID3A;TP53;E2F7;E2F8
Truncations of AMER1 Destabilize the Destruction Complex	12/14	2.755131361736392E-7	7.219374664067749E-7	0	0	23.763216679076695	358.9346081008935	AMER1;PPP2CA;GSK3B;PPP2CB;APC;PPP2R1B;CSNK1A1;PPP2R1A;AXIN1;PPP2R5A;PPP2R5D;PPP2R5C
GRB2 Events in ERBB2 Signaling	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	EGF;NRG1;EGFR;EREG;BTC;NRAS;ERBB4;ERBB2;GRB2;KRAS;SOS1;HRAS;HBEGF
NRIF Signals Cell Death From the Nucleus	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	NGFR;PSEN2;PSEN1;NGF;APH1A;MAPK8;NCSTN;UBB;TRAF6;UBC;RPS27A;SQSTM1;UBA52
PI3K Events in ERBB2 Signaling	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	EGF;GAB1;NRG1;PIK3R1;EGFR;EREG;BTC;ERBB3;PIK3CA;ERBB4;ERBB2;GRB2;HBEGF
Sema3A PAK Dependent Axon Repulsion	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	NRP1;HSP90AA1;HSP90AB1;SEMA3A;LIMK1;PAK1;FES;CFL1;PLXNA2;FYN;RAC1;PAK3;PAK2
TGF-beta Receptor Signaling in EMT (Epithelial to Mesenchymal Transition)	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	TGFB1;SMURF1;PRKCZ;RHOA;TGFBR1;TGFBR2;FKBP1A;PARD6A;UBB;PARD3;UBC;RPS27A;UBA52
VLDLR Internalisation and Degradation	13/16	2.7720705842487787E-7	7.219374664067749E-7	0	0	17.165508109897385	259.17344319369494	NR1H2;CLTC;NR1H3;PCSK9;AP2A1;AP2B1;VLDLR;UBB;UBC;AP2S1;RPS27A;UBA52;AP2M1
Glucose Metabolism	38/85	2.7835915556532505E-7	7.240167616800767E-7	0	0	3.2138449354473506	48.510911969493286	GPI;ENO1;ENO2;ENO3;HK2;HK1;PPP2CA;PPP2CB;PPP2R1B;PPP2R1A;PRKACG;TPR;PGK1;PGK2;PRKACA;PCK1;PRKACB;PCK2;NUP214;RANBP2;SEC13;TPI1;NUP155;PKLR;PPP2R5D;NUP153;GCK;PFKL;PKM;PC;GAPDHS;ALDOB;NUP98;ALDOA;FBP1;GAPDH;PFKM;PFKP
